Date,price,returns,ema7,ema21,ema_fast_slope,ema_slow_slope,vol_benchmark,vol_stddev,vol_forecast_final,vol_pred_cons,garch_vol,heston_vol,zscore,0,buy_gate,sell_gate,trend_up,trend_down,ema_cross_up,ema_cross_down,buy_signal,sell_signal,position
2018-12-26,2467.699951171875,0.04959374278953943,2473.7662338569903,2575.748710091122,-0.0008194246741430242,-0.0043785209327389316,0.23631006880375718,0.0301759492160154,0.3544651032056358,0.2449535590256592,0.27713659096546595,0.21277052708585248,3.9155366267374854,Neutral,True,True,False,True,False,False,False,True,-1
2018-12-27,2488.830078125,0.008562680784222065,2477.532194923993,2567.84701627602,0.0015131451118750876,-0.0031748627134299996,0.24694491946756686,0.03765907725214428,0.3349313804238694,0.3349313804238694,0.40143063368743254,0.2684321271603063,2.3363944997163375,Neutral,True,True,False,True,False,False,False,False,0
2018-12-28,2485.739990234375,-0.0012415825080966947,2479.5841437515883,2560.382741181325,0.0008254881184906032,-0.003002838238922668,0.2581689989952537,0.03990075339751799,0.3168422923823109,0.3168422923823109,0.366410395948535,0.2672741888160867,1.4704808403619498,Neutral,True,True,False,True,False,False,False,False,0
2018-12-31,2506.85009765625,0.00849248413140935,2486.4006322277537,2555.5161372244997,0.0027191448274224406,-0.0019413222838394588,0.2672310182964733,0.0376871665129418,0.2997756202555949,0.2997756202555949,0.3311840795824141,0.2683671609287757,0.8635460017389681,Neutral,True,True,False,True,False,False,False,False,0
2019-01-02,2510.030029296875,0.0012684969251244294,2492.3079814950343,2551.381036503806,0.0023534974475725116,-0.001647430776695497,0.2764567289049612,0.03237371109733874,0.4146850933574418,0.2865316649253527,0.3043806597632899,0.26868267008741553,4.269771977542716,Neutral,True,True,False,True,False,False,False,False,0
2019-01-03,2447.889892578125,-0.02475673039503723,2481.203459265807,2541.9727506923805,-0.004536365080347628,-0.003843426879595818,0.28610633516318146,0.022954937627968353,0.266352233737984,0.266352233737984,0.27583101250605235,0.25687345496991565,-0.8605600130722643,Neutral,True,False,False,True,False,False,False,False,0
2019-01-04,2531.93994140625,0.03433571464262353,2493.8875798009176,2541.060677120914,0.005009645105588815,-0.00036022717464610885,0.2978748481659,0.011230664723362326,0.27656732817294977,0.27656732817294977,0.2950297481553852,0.25810490819051435,-1.8972625857689218,Neutral,True,False,False,True,False,False,False,False,0
2019-01-07,2549.68994140625,0.007010434848680358,2507.8381702022507,2541.8451556923083,0.0054714850518800045,0.00030767606627553514,0.2979079540482081,0.011251049776679721,0.4468619310723121,0.31406988356418497,0.34413613292996836,0.2840036341984016,10.0,Neutral,True,True,False,True,False,False,True,False,1
2019-01-08,2574.409912109375,0.009695285023358924,2524.4811056790318,2544.8055880938596,0.0064647573793500815,0.0011499460080642901,0.298991217357732,0.011761535087079745,0.44848682603659795,0.29445723179107786,0.31431928256839525,0.27459518101376046,10.0,Neutral,True,True,False,True,False,False,True,False,1
2019-01-09,2584.9599609375,0.004098045450532162,2539.600819493649,2548.4559856251,0.005849109480648834,0.0014121679199690118,0.29884570607227584,0.01177520783936042,0.2805053359423676,0.2805053359423676,0.29107892936003693,0.26993174252469826,-1.5575410965233898,Neutral,True,False,False,True,False,False,True,False,1
2019-01-10,2596.639892578125,0.004518418782931244,2553.860587764768,2552.8363408026476,0.005491623352116342,0.0016869320963865256,0.3005040713983777,0.010456575453127549,0.2673654785608078,0.2673654785608078,0.2651239488895674,0.26960700823204814,-3.169163076966868,Neutral,True,False,True,False,True,False,True,False,1
2019-01-11,2596.260009765625,-0.00014629784190933748,2564.460443264982,2556.783947072009,0.004082740349712193,0.0015204972747386548,0.3020848425442435,0.008742694823907757,0.2506615469479477,0.2506615469479477,0.24243848107012847,0.25888461282576686,-5.8818586982670125,Neutral,True,False,True,False,False,False,True,False,1
2019-01-14,2582.610107421875,-0.005257525167898014,2568.997859304205,2559.131779831088,0.0017569109739729648,0.0009090929956215928,0.3028828990204609,0.007870595669402666,0.24081623168274535,0.24081623168274535,0.2206029398642735,0.26102952350121716,-7.885891988963785,Neutral,True,False,True,False,False,False,True,False,1
2019-01-15,2610.300048828125,0.010721688622945758,2579.323406685185,2563.783440649,0.003955693670394539,0.001782040658506115,0.30027024187506685,0.003742736339617284,0.23450884904162583,0.23450884904162583,0.20396077919662756,0.2650569188866241,-10.0,Neutral,True,False,True,False,False,False,True,False,1
2019-01-16,2616.10009765625,0.0022219854881162515,2588.517579427951,2568.5395003769318,0.0035144575511476504,0.0018179960821042632,0.29866556137498607,0.004276951541467816,0.23342626394595223,0.23342626394595223,0.19841898489029644,0.26843354300160804,-10.0,Neutral,True,False,True,False,False,False,True,False,1
2019-01-17,2635.9599609375,0.0075914003822110665,2600.3781748053384,2574.668633155165,0.004499535483524144,0.0023251994981188543,0.29527033411871667,0.005817209946510759,0.225635830541966,0.225635830541966,0.1821787529936245,0.2690929080903075,-10.0,Neutral,True,False,True,False,False,False,True,False,1
2019-01-18,2670.7099609375,0.01318305304897005,2617.9611213383787,2583.399662953559,0.006583622628519399,0.0032691793291283458,0.2935962353619419,0.006700715030056134,0.2166078626447276,0.2166078626447276,0.1740553384057397,0.25916038688371545,-10.0,Neutral,True,False,True,False,False,False,True,False,1
2019-01-22,2632.89990234375,-0.014157306164566674,2621.6958165897213,2587.8996847163035,0.0014184721751168954,0.0017091503397977876,0.29172434091349747,0.007114489972297577,0.21757531089988386,0.21757531089988386,0.18050787134139681,0.2546427504583709,-10.0,Neutral,True,False,True,False,False,False,True,False,1
2019-01-23,2638.699951171875,0.0022029127742235755,2625.9468502352597,2592.517890757719,0.001611033358927565,0.0017501823348140685,0.288734570525084,0.008370350079451137,0.22126321550378955,0.22126321550378955,0.18839107111641246,0.25413535989116665,-8.06075664468728,Neutral,True,False,True,False,False,False,True,False,1
2019-01-24,2642.330078125,0.0013757255543636049,2630.042657207695,2597.046271427472,0.0015500739314679311,0.0017137831140938867,0.28383092871120463,0.011752877192060054,0.21402301777167576,0.21402301777167576,0.1733585724373237,0.25468746310602786,-5.939644378032754,Neutral,True,False,True,False,False,False,True,False,1
2019-01-25,2664.760009765625,0.008488694060713842,2638.7219953471777,2603.2020658218494,0.0032570806030093984,0.002310074592765514,0.2747996914658953,0.019029150457011243,0.20439646527787414,0.20439646527787414,0.15982392192926917,0.24896900862647914,-3.699756662656543,Neutral,True,False,True,False,False,False,True,False,1
2019-01-28,2643.85009765625,-0.007846827493937836,2640.0040209244457,2606.8973414431584,0.00048490857269275253,0.0013976872684971415,0.2588650774199216,0.0383884530121038,0.19908434874250108,0.19908434874250108,0.15714764539742643,0.24102105208757577,-1.557258081188418,Neutral,True,False,True,False,False,False,False,False,1
2019-01-29,2640.0,-0.0014562465775435074,2640.0030156933344,2609.906674039235,-3.8076936034899107e-07,0.0011398987106350557,0.2442558144509032,0.046268851537133886,0.18267260086406958,0.18267260086406958,0.1535996518432281,0.21174554988491107,-1.3309864312799922,Neutral,True,False,True,False,False,False,False,False,1
2019-01-30,2681.050048828125,0.01554926091974429,2650.264773977032,2616.3742535654974,0.0038275146292710152,0.002412330769091516,0.2299127510129197,0.04682333488658007,0.15541199771201292,0.15541199771201292,0.14260253780734244,0.16822145761668336,-1.591103100224911,Neutral,True,False,True,False,False,False,True,False,1
2019-01-31,2704.10009765625,0.008597395948725328,2663.723604896836,2624.34933030102,0.004977194051163125,0.002949253521507931,0.21570932952414426,0.042255804185256256,0.1715148847254267,0.1715148847254267,0.16506510099116176,0.17796466845969167,-1.0458786822506558,Neutral,True,False,True,False,False,False,True,False,1
2019-02-01,2706.530029296875,0.0008986100931438479,2674.4252109968456,2631.8203029370065,0.003953994961877308,0.002760350912466099,0.2026326567421577,0.03336338390393884,0.17050595961809253,0.17050595961809253,0.16169256592347098,0.1793193533127141,-0.9629328133071154,Neutral,True,False,True,False,False,False,True,False,1
2019-02-04,2724.8701171875,0.006776236617404008,2687.036437544509,2640.2793769597783,0.004628193640539603,0.0031043953138958835,0.187047544772297,0.02473645724025222,0.16257696947937716,0.16257696947937716,0.14947864588933557,0.17567529306941873,-0.9892514136220063,Neutral,True,False,True,False,False,False,True,False,1
2019-02-05,2737.699951171875,0.00470842037697472,2699.7023159513506,2649.1357927972413,0.004626466973277948,0.003234984109077374,0.16914561117413202,0.027666730986962793,0.14515685045262114,0.1581500339797085,0.14515685045262114,0.1711432175067959,-0.8670616247656775,Neutral,True,False,True,False,False,False,True,False,1
2019-02-06,2731.610107421875,-0.0022244379802809355,2707.679263818982,2656.6334577631173,0.0029202366201375495,0.0027447785998099363,0.15939954167011325,0.03401496918214744,0.14287078497890693,0.14287078497890693,0.13819072192369414,0.1475508480341197,-0.48592596402766525,Neutral,True,False,True,False,False,False,True,False,1
2019-02-07,2706.050048828125,-0.009357140143940179,2707.2719600712676,2661.1258751326636,-0.00015051596990624068,0.001660138315435721,0.1504941579622536,0.03558488493540195,0.1291161032954283,0.1291161032954283,0.1296803958401361,0.1285518107507205,-0.6007622254682955,Neutral,True,False,True,False,False,False,False,False,1
2019-02-08,2707.8798828125,0.0006762010869560964,2707.4239407565756,2665.376239467194,5.612534229182182e-05,0.001569628092260781,0.14094485959371472,0.03358803799848673,0.13036489025833017,0.13036489025833017,0.13514758568001345,0.1255821948366469,-0.31499218072401897,Neutral,True,False,True,False,False,False,False,False,1
2019-02-11,2709.800048828125,0.0007091030986317026,2708.0179677744627,2669.414767590915,0.00021921433581198013,0.0014903417414385885,0.13136376987894346,0.02788263976512309,0.12816366427875586,0.12816366427875586,0.12635843414244813,0.1299688944150636,-0.11477053920089891,Neutral,True,False,True,False,False,False,False,False,1
2019-02-12,2744.72998046875,0.0128902247439735,2717.1959709480343,2676.2616051252635,0.0033438637821867493,0.0024945395660302206,0.12254931957785367,0.01446013901571425,0.11879436048378902,0.12389367336702767,0.11879436048378902,0.1289929862502663,-0.25967655566685943,Neutral,True,False,True,False,False,False,True,False,1
2019-02-13,2753.030029296875,0.003023994668760688,2726.1544855352445,2683.2405527772285,0.0032540562550631468,0.0025350060034569975,0.11772773998599563,0.004141431754171349,0.13597215541459992,0.13597215541459992,0.13859951075458668,0.13334480007461316,3.648883085720858,Neutral,True,True,True,False,False,False,True,False,1
2019-02-14,2745.72998046875,-0.002651641555101225,2731.048359268621,2688.921409840094,0.0017823579769999868,0.0020689787791498843,0.11869295028210052,0.003200141365475852,0.1316064662099623,0.1316064662099623,0.13067308713269263,0.13253984528723195,2.5827031855723575,Neutral,True,True,True,False,False,False,True,False,1
2019-02-15,2775.60009765625,0.01087875260858695,2742.186293865528,2696.8012905506534,0.004012802350854559,0.002838982718444701,0.1199957527010058,0.002154387232275728,0.1277636374734289,0.1277636374734289,0.12356225359704741,0.13196502134981036,1.5535769544846172,Neutral,True,True,True,False,False,False,True,False,1
2019-02-19,2779.760009765625,0.0014987433214488366,2751.579722840552,2704.3429922974688,0.0033792230055918076,0.0027130765678765136,0.12033573869736494,0.002068689077142873,0.1312316764164413,0.1312316764164413,0.13505375032136113,0.12740960251152142,2.1791875438152695,Neutral,True,True,True,False,False,False,True,False,1
2019-02-20,2784.699951171875,0.0017771107537685182,2759.859779923383,2711.64817037696,0.002973410862217433,0.0026233268242839085,0.11977375274795701,0.00298371624510222,0.1296516335239536,0.1296516335239536,0.12655909025754664,0.13274417679036057,1.9755761551993156,Neutral,True,True,True,False,False,False,True,False,1
2019-02-21,2774.8798828125,-0.003526436790880272,2763.6148056456623,2717.3965078711,0.0013532209972538733,0.002071562639429842,0.11726333238780154,0.00784869978018074,0.12487474818154864,0.12487474818154864,0.11941022019854236,0.13033927616455493,0.9697677331176795,Neutral,True,True,True,False,False,False,True,False,1
2019-02-22,2792.669921875,0.006411102394986878,2770.8785847029967,2724.2395455078176,0.0026010159669917336,0.002450356765443788,0.11410302888822423,0.00915189209712943,0.12577140042476187,0.12577140042476187,0.1149265532467576,0.13661624760276614,1.2749682156105764,Neutral,True,True,True,False,False,False,True,False,1
2019-02-25,2796.110107421875,0.0012318625699112573,2777.186465382716,2730.7732329545497,0.0022559485990826965,0.0023367060651114323,0.11143427859371759,0.009740285217986136,0.11673075737094063,0.11673075737094063,0.11619336784491563,0.11726814689696562,0.543770398780799,Neutral,True,False,True,False,False,False,True,False,1
2019-02-26,2793.89990234375,-0.0007904570968998437,2781.3648246229745,2736.5120210808404,0.0014955293268571793,0.002054042137113276,0.10879914227970724,0.009995604235530649,0.11637919399306029,0.11637919399306029,0.11027850795519276,0.12247988003092783,0.7583385190870991,Neutral,True,True,True,False,False,False,True,False,1
2019-02-27,2792.3798828125,-0.0005440493877303387,2784.118589170356,2741.5909176019,0.0009861711740336866,0.0018188415381162298,0.104756869499659,0.009444349675153814,0.1100698953599902,0.1100698953599902,0.10509047624800415,0.11504931447197625,0.5625613242919956,Neutral,True,True,True,False,False,False,True,False,1
2019-02-28,2784.489990234375,-0.0028255083152146643,2784.2114394363607,2745.490833295761,3.334551976503993e-05,0.001400585280442305,0.10100447198148435,0.006813290307129159,0.10064078355834939,0.11020532477136791,0.10064078355834939,0.11976986598438644,-0.053379264164688425,Neutral,True,False,True,False,False,False,False,False,1
2019-03-01,2803.68994140625,0.00689532059343434,2789.0810649288333,2750.7816613058053,0.0017368630605530107,0.0018870945506158305,0.09660847255218953,0.006529033447586133,0.10614095456343578,0.10614095456343578,0.09846489300256493,0.11381701612430663,1.4600142712962405,Neutral,True,True,True,False,False,False,True,False,1
2019-03-04,2792.81005859375,-0.003880558492514008,2790.0133133450627,2754.6024246956185,0.0003338030144086575,0.0013680713366297052,0.09405021009540503,0.007987906097279977,0.10857793668638285,0.10857793668638285,0.10450145724540572,0.11265441612735999,1.8187152445275707,Neutral,True,True,True,False,False,False,False,False,1
2019-03-05,2789.64990234375,-0.001131532823106185,2789.9224605947347,2757.7885590272667,-3.256779650077574e-05,0.001142126948966367,0.09143713539836283,0.008090966034437597,0.10838711637626647,0.10838711637626647,0.10303699057357874,0.11373724217895421,2.0949267251598136,Neutral,True,True,True,False,False,False,False,False,1
2019-03-06,2771.449951171875,-0.006524098653592381,2785.30433323902,2759.0305037676853,-0.0016663217583136262,0.0004481209339152819,0.08910768704846905,0.0069264519384833,0.10639350819953255,0.10639350819953255,0.09910906646804382,0.1136779499310213,2.4956242105750635,Neutral,True,True,True,False,False,False,False,True,1
2019-03-07,2748.929931640625,-0.00812571755868352,2776.2107328394213,2758.1122699379525,-0.0033080509964730897,-0.0003340331883922467,0.08759028998195795,0.005026448894149249,0.102759724651387,0.102759724651387,0.10404328103199943,0.10147616827077455,3.017922789802193,Neutral,True,True,True,False,False,False,False,True,1
2019-03-08,2743.070068359375,-0.0021316888487414865,2767.9255667194097,2756.7447970671724,-0.0030203990104295526,-0.0004985191178867811,0.0869695719915595,0.0043608895206552496,0.11180610312438216,0.11180610312438216,0.11211013545355775,0.11150207079520658,4.967306226564533,Neutral,True,True,True,False,False,False,False,True,1
2019-03-11,2783.300048828125,0.014666041867757107,2771.7691872465884,2759.158910863622,0.001380958020964003,0.0008673566464622514,0.0870985314733282,0.004630296989069156,0.10721759204603126,0.10721759204603126,0.10737319953987245,0.10706198455219006,4.023812114540612,Neutral,True,True,True,False,False,False,True,False,1
2019-03-12,2791.52001953125,0.0029533182046204143,2776.706895317754,2762.1008298334064,0.0017688241662672198,0.0010538770810170253,0.08879365870188327,0.005335588697974843,0.1296873882535231,0.1296873882535231,0.13810145404657428,0.1212733224604719,7.664333191042501,Neutral,True,True,True,False,False,False,True,False,1
2019-03-13,2810.919921875,0.006949583813841809,2785.2601519570653,2766.5389291099145,0.0030428674160186964,0.001578877876231987,0.09088386526375443,0.005472983741905887,0.12000181131594229,0.12000181131594229,0.1301819523024901,0.10982167032939445,5.32030560025891,Neutral,True,True,True,False,False,False,True,False,1
2019-03-14,2808.47998046875,-0.0008680223820187738,2791.0651090849865,2770.3517519607176,0.002066939115924299,0.0013576108347999258,0.09168733809637193,0.004505942686408428,0.1241044656315706,0.1241044656315706,0.12964213332313476,0.11856679794000642,6.483425507039733,Neutral,True,True,True,False,False,False,True,False,1
2019-03-15,2822.47998046875,0.00498490290027398,2798.9188269309275,2775.090681825084,0.0027825592742155313,0.0016789950317307666,0.0923161239412877,0.003708610446942105,0.11938915636664738,0.11938915636664738,0.12165919098482282,0.11711912174847192,5.414606485071935,Neutral,True,True,True,False,False,False,True,False,1
2019-03-18,2832.93994140625,0.0037059469012648005,2807.424105549758,2780.349705423372,0.003002279891118619,0.0018563837239971377,0.09225113043464979,0.0037706290726403106,0.11576746134659127,0.11576746134659127,0.11891246463435724,0.11262245805882531,4.703266182388297,Neutral,True,True,True,False,False,False,True,False,1
2019-03-19,2832.570068359375,-0.0001305615560248663,2813.7105962521623,2785.097011144827,0.0022193592923352525,0.0016759711523056384,0.09123478098486959,0.005306556038943984,0.11800561564224016,0.11800561564224016,0.11473447886606551,0.1212767524184148,5.04486044449613,Neutral,True,True,True,False,False,False,True,False,1
2019-03-20,2824.22998046875,-0.0029443536044478913,2816.3404423063093,2788.654553810638,0.0009311727700413939,0.0012596504854114638,0.08949920908335869,0.005641705007958701,0.10738185051891982,0.10738185051891982,0.10876367836808014,0.10600002266975951,3.1697228781608144,Neutral,True,True,True,False,False,False,True,False,1
2019-03-21,2854.8798828125,0.010852481049954399,2825.975302432857,2794.6750382653527,0.003374874082987979,0.00210883984680421,0.08874833749326357,0.004998838483176622,0.10771769387514238,0.10771769387514238,0.10533905137496516,0.11009633637531958,3.7938712763757625,Neutral,True,True,True,False,False,False,True,False,1
2019-03-22,2800.7099609375,-0.018974501239482744,2819.658967059018,2795.223667599184,-0.0022552622234845157,0.00019588937858015112,0.09103619670408199,0.01039850057916595,0.120983665206846,0.120983665206846,0.1218527406492419,0.12011458976445011,2.879979500387359,Neutral,True,True,True,False,False,False,False,True,1
2019-03-25,2798.360107421875,-0.000839020658475631,2814.334252149732,2795.5087984921556,-0.0019027983193312039,0.00010189213754707068,0.0942502720248319,0.01283739209054834,0.14958892582249067,0.14958892582249067,0.16590043726566683,0.13327741437931448,4.3107395495384475,Neutral,True,True,True,False,False,False,False,True,1
2019-03-26,2818.4599609375,0.007182725862306283,2815.365679346674,2797.5952678053686,0.00036595417754268714,0.0007402870156505549,0.09772656434626892,0.014587410942152271,0.1390295151553361,0.1390295151553361,0.1531436432705971,0.12491538704007508,2.831410657645682,Neutral,True,True,True,False,False,False,False,False,1
2019-03-27,2805.3701171875,-0.0046443248906916645,2812.8667888068803,2798.302072294653,-0.0008907525336795252,0.00025194696591158657,0.10149188283077601,0.015340939181323001,0.1384143142675871,0.1384143142675871,0.14897019877637482,0.12785842975879938,2.406790809897918,Neutral,True,True,True,False,False,False,False,True,1
2019-03-28,2815.43994140625,0.003589481529391092,2813.5100769567225,2799.8600603957075,0.00022848583639858568,0.000553372877233621,0.10629049446472895,0.013480349878383969,0.13262989871634812,0.13262989871634812,0.1413456909844704,0.12391410644822586,1.9539110252512784,Neutral,True,True,True,False,False,False,False,False,1
2019-03-29,2834.39990234375,0.0067342800173637585,2818.7325333034796,2803.0000460273477,0.0018425262936393265,0.0011078132020269236,0.11112818511319081,0.009327521264940625,0.1284251917830584,0.1284251917830584,0.13358595253037395,0.12326443103574283,1.8544054930093679,Neutral,True,True,True,False,False,False,True,False,1
2019-04-01,2867.18994140625,0.011568600124275408,2830.8468853291724,2808.8354910617936,0.004225165501156573,0.002035248851209293,0.1155455952197325,0.0031537211505565,0.13095163432740914,0.13095163432740914,0.13196548503116654,0.12993778362365171,3.0812078215353282,Neutral,True,True,True,False,False,False,True,False,1
2019-04-02,2867.239990234375,1.745570720723677e-05,2839.945161555473,2814.1449909865732,0.0031731826625217116,0.0018517807867019943,0.11648537739699508,0.0034037659025640717,0.13697318559264016,0.13697318559264016,0.14349261406471958,0.13045375712056076,4.097561639129016,Neutral,True,True,True,False,False,False,True,False,1
2019-04-03,2873.39990234375,0.002148376881724312,2848.308846752542,2819.531801109953,0.002910727876842725,0.001874716470542746,0.11767258704012705,0.0027386589389713084,0.13014264238643683,0.13014264238643683,0.13351445252368327,0.1267708322491904,2.494011069261956,Neutral,True,True,True,False,False,False,True,False,1
2019-04-04,2879.389892578125,0.0020846350796801527,2856.079108208938,2824.973445788878,0.0026985791248432334,0.0018898603113636557,0.11797788503911773,0.002363897700081422,0.12640026563154294,0.12640026563154294,0.1256092011431194,0.12719133011996644,1.6844761184850425,Neutral,True,True,True,False,False,False,True,False,1
2019-04-05,2892.739990234375,0.004636432770241061,2865.2443287152973,2831.1340407384687,0.003168352681990142,0.002129674623501675,0.11731126999005771,0.003574748041103509,0.12695225847650818,0.12695225847650818,0.1187966312196111,0.13510788573340524,1.9281976972900932,Neutral,True,True,True,False,False,False,True,False,1
2019-04-08,2895.77001953125,0.0010474599539205265,2872.8757514192857,2837.0100388105398,0.002635369056422416,0.002029166001595058,0.11640754558806797,0.004634439742798226,0.1159776418892096,0.12220078156283787,0.1159776418892096,0.12842392123646612,-0.08598073977167386,Neutral,True,False,True,False,False,False,True,False,1
2019-04-09,2878.199951171875,-0.006067494393846573,2874.206801357433,2840.754576297934,0.00046245916222928575,0.0013009997744838906,0.11454691946797209,0.006484824827575495,0.11001893961945965,0.11632246965339392,0.11001893961945965,0.1226259996873282,-0.6982424304289704,Neutral,True,False,True,False,False,False,False,False,1
2019-04-10,2888.2099609375,0.0034778715639784963,2877.7075912524497,2845.068702174258,0.0012120967458613303,0.0014937023051203647,0.11211898058128589,0.00670340924423907,0.11152873409739843,0.11835887611746701,0.11152873409739843,0.1251890181375356,-0.088051685699291,Neutral,True,False,True,False,False,False,True,False,1
2019-04-11,2888.320068359375,3.8123067008344336e-05,2880.3607105291812,2849.000644554723,0.0009185683075070641,0.0013613250219524364,0.10963013696010264,0.006497996282010894,0.10828041519899975,0.11618878714763944,0.10828041519899975,0.12409715909627915,-0.20771353237604462,Neutral,True,False,True,False,False,False,True,False,1
2019-04-12,2907.409912109375,0.006609324208602496,2887.1230109242297,2854.3105779687817,0.002325884756354249,0.0018263449512031093,0.10736280878714122,0.004961957435580506,0.10327882762493812,0.110639114968222,0.10327882762493812,0.11799940231150588,-0.8167962324406197,Neutral,True,False,True,False,False,False,True,False,1
2019-04-15,2905.580078125,-0.0006293691084816588,2891.7372777244223,2858.971441619347,0.0015880707728317762,0.0016041077943971048,0.10554013567470268,0.0032019096289541502,0.11149871178642429,0.11149871178642429,0.10747602831429791,0.11552139525855068,1.1917152223443221,Neutral,True,True,True,False,False,False,True,False,1
2019-04-16,2907.06005859375,0.0005093580038946222,2895.5679729417543,2863.3431340715656,0.001317721388661332,0.0015038191038727329,0.10446269039295822,0.002331415874007714,0.10267458674432216,0.11359554298866595,0.10267458674432216,0.12451649923300973,-0.35762072972721215,Neutral,True,False,True,False,False,False,True,False,1
2019-04-17,2900.449951171875,-0.0022738117853239315,2896.7884674992847,2866.7164810806844,0.00042079490357600617,0.001163042654039194,0.10363444464585213,0.0006044195877579595,0.09859895922497768,0.11072792691374425,0.09859895922497768,0.12285689460251084,-1.0070970841748905,Neutral,True,False,True,False,False,False,False,False,1
2019-04-18,2905.030029296875,0.0015790922795098083,2898.848857948682,2870.1995309185195,0.000709249277500941,0.0011989720597408503,0.10341685163799401,0.0006296608285072496,0.09620183583004546,0.10860059572119099,0.09620183583004546,0.1209993556123365,-1.4430031615897092,Neutral,True,False,True,False,False,False,True,False,1
2019-04-22,2907.969970703125,0.001012017561471401,2901.129136137293,2873.6332072625746,0.0007841477771723286,0.0011807812249260926,0.10233185580124603,0.0025168517121266797,0.09365422513455665,0.10723376525069717,0.09365422513455665,0.1208133053668377,-1.735526133337875,Neutral,True,False,True,False,False,False,True,False,1
2019-04-23,2933.679931640625,0.008841205788409079,2909.2668350131257,2879.092000387852,0.0027738877673959576,0.001860732340431037,0.09747817594751591,0.012956045056248063,0.09122500468132418,0.10476709451607807,0.09122500468132418,0.11830918435083196,-0.482645069467101,Neutral,True,False,True,False,False,False,True,False,1
2019-04-24,2927.25,-0.002191763174733685,2913.762626259844,2883.4700003525927,0.0015358412321183547,0.0014956016618809004,0.09257531658999256,0.016210962380928826,0.11215474024062116,0.11215474024062116,0.10502671770015239,0.11928276278108993,1.20778909916308,Neutral,True,True,True,False,False,False,True,False,1
2019-04-25,2926.169921875,-0.0003689736527457965,2916.864450163633,2887.3518114000844,0.0010600286335392993,0.0013265842897477369,0.08745129849006486,0.017792067768718615,0.10088375112698672,0.10088375112698672,0.10147521909422165,0.1002922831597518,0.754968608007346,Neutral,True,True,True,False,False,False,True,False,1
2019-04-26,2939.8798828125,0.0046852921407636305,2922.6183083258497,2892.127090619395,0.0019571745756877825,0.0016243109955710606,0.08186089364744287,0.018182306934705263,0.09845687578498398,0.09845687578498398,0.09756591444603094,0.09934783712393702,0.9127544814384212,Neutral,True,True,True,False,False,False,True,False,1
2019-04-29,2943.030029296875,0.001071522174355355,2927.721238568606,2896.7546304991656,0.001733903559242846,0.001572372634225632,0.0761702902465993,0.01631941276822151,0.10089560217320792,0.10089560217320792,0.09878904171175311,0.10300216263466275,1.5150858843864632,Neutral,True,True,True,False,False,False,True,False,1
2019-04-30,2945.830078125,0.0009514170090862972,2932.2484484577044,2901.2160348287866,0.0015368197652390623,0.0015144812196569975,0.070324608599172,0.011984442753180191,0.09910124961157704,0.09910124961157704,0.09552466887600489,0.10267783034714918,2.401166379201809,Neutral,True,True,True,False,False,False,True,False,1
2019-05-01,2923.72998046875,-0.007502163081421376,2930.118831460466,2903.2627571596922,-0.0007283904503715282,0.0007000380830576743,0.06496764714628613,0.0037990971408730983,0.09820899780348744,0.09820899780348744,0.09275250583469906,0.10366548977227581,6.6482701314402615,Neutral,True,True,True,False,False,False,False,True,1
2019-05-02,2917.52001953125,-0.0021239857917741967,2926.969128478162,2904.5588719207426,-0.0010795823031953217,0.0004442522253055933,0.06374688935738841,0.0037897585357452445,0.10329062818036669,0.10329062818036669,0.10191305660414568,0.10466819975658771,7.908747764595655,Neutral,True,True,True,False,False,False,False,True,1
2019-05-03,2945.639892578125,0.009638279380647763,2931.6368195031528,2908.2935101623225,0.0015846102019298164,0.0012678529547993063,0.0634281166250683,0.003277763021189281,0.09729106447314248,0.09729106447314248,0.09881909792203203,0.09576303102425295,6.772589569614837,Neutral,True,True,True,False,False,False,True,False,1
2019-05-06,2932.469970703125,-0.004470988428756373,2931.8451073031456,2910.4913702114864,7.102811011663651e-05,0.0007494910676397749,0.06377593572183353,0.003868105913740885,0.10656785261292463,0.10656785261292463,0.11305998404010978,0.10007572118573949,8.55838337821822,Neutral,True,True,True,False,False,False,False,False,1
2019-05-07,2884.050048828125,-0.016511651392423388,2919.89634268439,2908.08761372209,-0.0041430503689110785,-0.0008334655948059035,0.06762025419305351,0.010979265510221397,0.10737435627373648,0.10737435627373648,0.11098049518944031,0.10376821735803267,3.620834384929756,Neutral,True,True,True,False,False,False,False,True,1
2019-05-08,2879.419921875,-0.0016054253132695706,2909.7772374820424,2905.481459917809,-0.003514286028749324,-0.0009050968163698183,0.07147983895531243,0.013844383390918607,0.1312816265651682,0.1312816265651682,0.14832076900531305,0.11424248412502337,4.3195703211371255,Neutral,True,True,True,False,False,False,False,True,1
2019-05-09,2870.719970703125,-0.0030214249424966866,2900.0129207873133,2902.3213245346556,-0.0034013476738859903,-0.0011008163162564975,0.07538170634543828,0.0144898233617268,0.126614656579914,0.126614656579914,0.1380816261043121,0.11514768705551587,3.535788460320479,Neutral,True,True,False,True,False,True,False,True,-1
2019-05-10,2881.39990234375,0.0037202972597878414,2895.3596661764223,2900.419377062755,-0.0016149284266672131,-0.0006600775790801045,0.07966602691673565,0.013304298733682446,0.1221214829813665,0.1221214829813665,0.13022718259721516,0.11401578336551785,3.191108145906746,Neutral,True,True,False,True,False,False,False,True,-1
